baling_id,date,user_id,material_type,baled_qty,status
4529,2023-09-27 00:00:00,92,Organic,433.008,Pending
4530,2023-12-25 00:00:00,17,Glass,219.537,Pending
4531,2023-10-20 00:00:00,50,Glass,278.739,Rejected
4532,2023-05-12 00:00:00,93,Metal,370.044,Rejected
4533,2024-02-21 00:00:00,76,Plastic,209.898,Completed
4534,2023-05-01 00:00:00,47,Paper,421.47,Rejected
4535,2023-09-03 00:00:00,99,Metal,292.941,Completed
4536,2023-01-17 00:00:00,45,Plastic,228.771,Completed
4537,2023-10-15 00:00:00,13,Glass,200.997,Pending
4538,2023-09-11 00:00:00,87,Organic,322.452,Pending
4539,2023-11-22 00:00:00,63,Plastic,146.601,Completed
4540,2023-09-08 00:00:00,48,Plastic,241.299,Pending
4541,2024-03-04 00:00:00,51,Paper,354.276,Pending
4542,2023-07-28 00:00:00,41,Plastic,446.49,Rejected
4543,2023-09-25 00:00:00,31,Paper,38.772,Pending
4544,2023-12-26 00:00:00,1,Paper,41.634,Pending
4545,2023-12-17 00:00:00,87,Organic,109.287,Completed
4546,2023-07-14 00:00:00,40,Metal,390.456,Completed
4547,2023-04-20 00:00:00,32,Paper,278.532,Pending
4548,2023-08-23 00:00:00,41,Glass,419.274,Pending
4549,2023-01-03 00:00:00,81,Plastic,396.675,Completed
4550,2023-08-26 00:00:00,21,Glass,51.795,Completed
4551,2023-07-07 00:00:00,91,Paper,46.287,Rejected
4552,2024-02-13 00:00:00,45,Organic,167.643,Completed
4553,2023-12-11 00:00:00,17,Plastic,320.733,Completed
4554,2023-07-31 00:00:00,20,Glass,309.078,Rejected
4555,2023-11-23 00:00:00,73,Metal,363.411,Completed
4556,2023-03-27 00:00:00,100,Glass,265.806,Pending
4557,2024-02-15 00:00:00,12,Organic,138.654,Rejected
4558,2023-01-17 00:00:00,28,Metal,315.261,Completed
4559,2023-12-13 00:00:00,19,Organic,217.521,Completed
4560,2024-03-24 00:00:00,80,Metal,348.642,Rejected
4561,2023-10-08 00:00:00,66,Metal,279.999,Completed
4562,2024-03-23 00:00:00,4,Organic,237.897,Rejected
4563,2023-06-26 00:00:00,63,Metal,193.005,Rejected
4564,2023-08-18 00:00:00,92,Metal,254.79,Rejected
4565,2023-05-02 00:00:00,74,Paper,306.648,Pending
4566,2023-06-16 00:00:00,72,Paper,248.967,Completed
4567,2023-01-10 00:00:00,22,Metal,21.969,Completed
4568,2023-11-22 00:00:00,56,Organic,39.249,Rejected
4569,2023-01-18 00:00:00,19,Metal,100.089,Completed
4570,2023-06-26 00:00:00,81,Plastic,265.896,Completed
4571,2023-09-29 00:00:00,90,Plastic,20.214,Rejected
4572,2023-04-07 00:00:00,60,Metal,439.092,Rejected
4573,2024-02-04 00:00:00,66,Paper,309.78,Completed
4574,2024-01-12 00:00:00,78,Organic,133.47,Completed
4575,2023-08-15 00:00:00,66,Organic,206.667,Pending
4576,2023-02-15 00:00:00,92,Plastic,294.939,Rejected
4577,2023-07-29 00:00:00,4,Glass,309.78,Rejected
4578,2023-08-10 00:00:00,13,Organic,130.698,Pending
4579,2023-06-19 00:00:00,93,Paper,324.945,Completed
4580,2023-05-22 00:00:00,43,Metal,13.779,Completed
4581,2023-07-28 00:00:00,18,Paper,79.695,Rejected
4582,2024-02-25 00:00:00,33,Glass,250.92,Completed
4583,2023-01-05 00:00:00,77,Glass,75.447,Pending
4584,2023-01-21 00:00:00,62,Metal,219.006,Rejected
4585,2023-04-21 00:00:00,86,Paper,50.139,Completed
4586,2023-12-11 00:00:00,77,Paper,15.984,Rejected
4587,2023-07-15 00:00:00,75,Paper,191.376,Pending
4588,2023-09-20 00:00:00,97,Organic,443.223,Pending
4589,2023-10-09 00:00:00,65,Plastic,397.89,Rejected
4590,2023-05-25 00:00:00,39,Glass,174.069,Completed
4591,2023-08-13 00:00:00,21,Organic,59.625,Pending
4592,2023-06-30 00:00:00,39,Organic,330.759,Rejected
4593,2023-08-25 00:00:00,76,Metal,400.374,Completed
4594,2023-08-08 00:00:00,81,Paper,408.087,Completed
4595,2023-03-02 00:00:00,85,Paper,245.043,Completed
4596,2023-02-27 00:00:00,51,Paper,127.575,Completed
4597,2023-04-15 00:00:00,11,Glass,155.16,Rejected
4598,2024-03-10 00:00:00,88,Metal,282.771,Rejected
4599,2023-12-21 00:00:00,54,Glass,156.078,Rejected
4600,2024-03-08 00:00:00,36,Organic,145.35,Rejected
4601,2023-02-07 00:00:00,78,Glass,402.57,Completed
4602,2024-01-06 00:00:00,44,Plastic,231.318,Rejected
4603,2023-07-28 00:00:00,87,Organic,381.735,Pending
4604,2024-01-01 00:00:00,12,Metal,25.605,Pending
4605,2024-01-22 00:00:00,34,Plastic,45.081,Pending
4606,2023-04-25 00:00:00,61,Organic,419.706,Rejected
4607,2024-03-08 00:00:00,68,Organic,128.025,Completed
4608,2023-08-14 00:00:00,63,Paper,251.262,Rejected
4609,2023-02-16 00:00:00,10,Metal,93.897,Completed
4610,2024-01-20 00:00:00,60,Glass,414.585,Completed
4611,2023-07-08 00:00:00,90,Paper,214.407,Completed
4612,2023-10-18 00:00:00,6,Glass,333.459,Rejected
4613,2023-08-21 00:00:00,46,Glass,330.651,Rejected
4614,2023-09-16 00:00:00,41,Paper,431.892,Completed
4615,2023-05-10 00:00:00,72,Plastic,91.35,Rejected
4616,2023-08-20 00:00:00,95,Metal,366.822,Pending
4617,2024-01-05 00:00:00,99,Glass,430.506,Pending
4618,2023-08-21 00:00:00,40,Glass,338.481,Completed
4619,2023-07-05 00:00:00,29,Organic,55.944,Rejected
4620,2023-08-26 00:00:00,29,Plastic,325.575,Completed
4621,2023-10-10 00:00:00,1,Plastic,445.446,Pending
4622,2023-11-11 00:00:00,68,Plastic,441.153,Completed
4623,2023-06-02 00:00:00,84,Metal,344.313,Pending
4624,2023-12-16 00:00:00,15,Metal,402.084,Completed
4625,2023-01-24 00:00:00,82,Glass,174.897,Completed
4626,2023-11-27 00:00:00,71,Paper,265.113,Rejected
4627,2023-07-12 00:00:00,15,Plastic,377.91,Rejected
4628,2023-10-09 00:00:00,81,Metal,118.494,Pending
4629,2023-07-20 00:00:00,47,Paper,49.248,Pending
4630,2023-08-31 00:00:00,90,Organic,234.378,Completed
4631,2023-12-07 00:00:00,26,Paper,307.206,Completed
4632,2023-07-06 00:00:00,36,Plastic,180.675,Completed
4633,2023-07-09 00:00:00,66,Paper,437.724,Rejected
4634,2023-11-01 00:00:00,46,Glass,368.991,Pending
4635,2024-03-20 00:00:00,20,Organic,223.434,Rejected
4636,2024-01-03 00:00:00,89,Organic,362.979,Pending
4637,2023-03-12 00:00:00,60,Metal,402.606,Rejected
4638,2023-10-28 00:00:00,34,Glass,252.504,Rejected
4639,2023-10-17 00:00:00,22,Organic,164.088,Rejected
4640,2023-08-14 00:00:00,77,Plastic,96.21,Completed
4641,2023-10-13 00:00:00,24,Paper,23.022,Completed
4642,2023-05-25 00:00:00,86,Plastic,176.229,Completed
4643,2023-08-20 00:00:00,54,Organic,233.928,Pending
4644,2023-11-13 00:00:00,4,Organic,343.971,Pending
4645,2023-05-14 00:00:00,22,Metal,218.43,Completed
4646,2024-02-17 00:00:00,40,Plastic,130.176,Completed
4647,2023-11-18 00:00:00,2,Metal,358.794,Pending
4648,2023-06-19 00:00:00,85,Paper,145.548,Completed
4649,2023-04-18 00:00:00,63,Plastic,254.655,Completed
4650,2023-02-17 00:00:00,62,Metal,428.328,Completed
4651,2023-11-15 00:00:00,59,Plastic,178.686,Pending
4652,2024-03-16 00:00:00,48,Glass,365.031,Pending
4653,2023-03-20 00:00:00,4,Paper,47.817,Rejected
4654,2023-11-01 00:00:00,95,Metal,400.257,Pending
4655,2023-05-09 00:00:00,37,Glass,413.802,Rejected
4656,2023-08-25 00:00:00,40,Metal,217.818,Pending
4657,2024-02-02 00:00:00,13,Glass,119.619,Rejected
4658,2023-07-31 00:00:00,19,Plastic,86.796,Rejected
4659,2023-12-07 00:00:00,56,Organic,304.839,Rejected
4660,2023-04-23 00:00:00,17,Plastic,422.631,Completed
4661,2023-04-24 00:00:00,82,Plastic,23.814,Pending
4662,2024-01-31 00:00:00,3,Plastic,150.831,Completed
4663,2023-12-26 00:00:00,31,Paper,182.106,Rejected
4664,2023-11-27 00:00:00,81,Metal,115.857,Completed
4665,2023-03-15 00:00:00,75,Metal,21.519,Rejected
4666,2023-06-10 00:00:00,84,Glass,28.143,Rejected
4667,2023-01-16 00:00:00,8,Organic,444.519,Completed
4668,2023-12-20 00:00:00,15,Glass,156.681,Rejected
4669,2023-12-14 00:00:00,63,Glass,279.252,Rejected
4670,2024-02-11 00:00:00,28,Metal,245.331,Rejected
4671,2023-11-02 00:00:00,90,Paper,308.898,Completed
4672,2023-04-14 00:00:00,43,Organic,168.687,Rejected
4673,2024-02-01 00:00:00,43,Paper,370.584,Pending
4674,2023-04-24 00:00:00,38,Organic,147.213,Rejected
4675,2024-01-22 00:00:00,7,Paper,367.137,Pending
4676,2024-02-10 00:00:00,57,Organic,414.288,Rejected
4677,2023-10-23 00:00:00,81,Metal,227.988,Completed
4678,2023-09-24 00:00:00,40,Organic,391.968,Pending
4679,2023-11-09 00:00:00,36,Paper,330.876,Completed
4680,2024-03-09 00:00:00,10,Metal,74.7,Completed
4681,2023-10-17 00:00:00,59,Organic,192.204,Completed
4682,2023-08-24 00:00:00,56,Plastic,342.738,Completed
4683,2023-12-17 00:00:00,28,Paper,371.07,Completed
4684,2024-02-02 00:00:00,42,Glass,140.409,Rejected
4685,2024-03-26 00:00:00,75,Organic,196.83,Rejected
4686,2023-07-05 00:00:00,14,Plastic,387.216,Completed
4687,2023-04-21 00:00:00,66,Paper,391.419,Pending
4688,2023-03-12 00:00:00,73,Organic,57.249,Rejected
4689,2023-12-17 00:00:00,10,Plastic,391.257,Completed
4690,2023-02-19 00:00:00,55,Glass,448.893,Completed
4691,2023-02-26 00:00:00,16,Metal,30.672,Rejected
4692,2024-02-13 00:00:00,80,Organic,277.317,Completed
4693,2023-03-19 00:00:00,26,Glass,345.006,Completed
4694,2023-06-16 00:00:00,68,Organic,185.895,Pending
4695,2023-02-08 00:00:00,76,Metal,49.896,Pending
4696,2023-02-19 00:00:00,52,Paper,47.25,Completed
4697,2023-06-23 00:00:00,12,Metal,229.518,Completed
4698,2023-03-23 00:00:00,63,Glass,230.994,Rejected
4699,2023-02-14 00:00:00,33,Paper,334.629,Pending
4700,2023-11-24 00:00:00,40,Plastic,237.564,Completed
4701,2023-10-16 00:00:00,16,Plastic,168.156,Pending
4702,2023-02-08 00:00:00,87,Glass,121.347,Completed
4703,2023-06-12 00:00:00,22,Plastic,313.155,Pending
4704,2023-09-19 00:00:00,75,Metal,185.94,Pending
4705,2023-06-09 00:00:00,30,Paper,416.529,Rejected
4706,2023-06-28 00:00:00,2,Paper,288.684,Rejected
4707,2023-10-17 00:00:00,30,Metal,326.124,Completed
4708,2023-07-22 00:00:00,24,Plastic,67.509,Pending
4709,2023-02-25 00:00:00,92,Plastic,338.643,Rejected
4710,2023-10-13 00:00:00,90,Organic,206.325,Pending
4711,2023-08-20 00:00:00,49,Organic,338.985,Completed
4712,2023-12-25 00:00:00,84,Organic,317.088,Completed
4713,2023-03-29 00:00:00,22,Glass,426.672,Rejected
4714,2023-10-15 00:00:00,3,Plastic,297.954,Rejected
4715,2024-01-05 00:00:00,57,Organic,145.422,Pending
4716,2023-11-23 00:00:00,62,Glass,118.161,Rejected
4717,2023-11-25 00:00:00,96,Metal,364.365,Rejected
4718,2023-06-16 00:00:00,45,Plastic,436.932,Completed
4719,2023-11-16 00:00:00,7,Metal,393.588,Rejected
4720,2023-04-19 00:00:00,99,Glass,386.757,Rejected
4721,2023-09-02 00:00:00,12,Organic,29.961,Completed
4722,2023-01-06 00:00:00,30,Metal,357.867,Rejected
4723,2024-02-10 00:00:00,97,Metal,153.738,Rejected
4724,2023-04-29 00:00:00,84,Organic,211.365,Completed
4725,2023-01-19 00:00:00,90,Organic,228.006,Completed
4726,2023-07-31 00:00:00,78,Paper,176.103,Completed
4727,2024-01-22 00:00:00,78,Organic,234.324,Pending
4728,2023-10-01 00:00:00,36,Plastic,355.563,Pending
4729,2024-03-11 00:00:00,83,Glass,386.388,Completed
4730,2023-11-05 00:00:00,90,Organic,357.966,Rejected
4731,2024-02-22 00:00:00,94,Plastic,338.085,Pending
4732,2024-01-29 00:00:00,27,Glass,155.295,Completed
4733,2023-04-03 00:00:00,23,Paper,189.36,Pending
4734,2023-11-03 00:00:00,65,Metal,333.918,Rejected
4735,2023-12-22 00:00:00,2,Organic,367.101,Completed
4736,2024-03-12 00:00:00,33,Metal,12.123,Completed
4737,2023-01-05 00:00:00,33,Metal,363.024,Completed
4738,2023-08-21 00:00:00,85,Organic,266.76,Completed
4739,2023-06-28 00:00:00,92,Plastic,325.053,Completed
4740,2023-07-25 00:00:00,32,Glass,48.249,Pending
4741,2023-09-13 00:00:00,24,Plastic,343.278,Completed
4742,2024-01-12 00:00:00,10,Plastic,193.716,Completed
4743,2023-04-20 00:00:00,57,Metal,246.843,Rejected
4744,2023-06-25 00:00:00,21,Plastic,64.152,Pending
4745,2023-02-22 00:00:00,11,Organic,248.175,Completed
4746,2024-01-16 00:00:00,1,Glass,178.794,Completed
4747,2023-08-22 00:00:00,39,Glass,45.486,Pending
4748,2023-07-05 00:00:00,98,Paper,271.719,Pending
4749,2023-03-12 00:00:00,76,Organic,304.416,Rejected
4750,2023-10-14 00:00:00,34,Plastic,413.271,Rejected
4751,2023-05-28 00:00:00,69,Glass,141.525,Pending
4752,2023-10-09 00:00:00,26,Organic,17.397,Pending
4753,2023-07-29 00:00:00,36,Paper,223.767,Completed
4754,2023-07-14 00:00:00,70,Plastic,44.874,Pending
4755,2023-12-05 00:00:00,25,Metal,403.191,Rejected
4756,2023-05-03 00:00:00,94,Metal,395.586,Pending
4757,2023-10-29 00:00:00,51,Glass,444.825,Completed
4758,2023-01-03 00:00:00,33,Organic,99.756,Rejected
4759,2024-02-23 00:00:00,50,Paper,35.694,Pending
4760,2023-04-07 00:00:00,31,Plastic,176.382,Rejected
4761,2024-01-12 00:00:00,2,Paper,283.446,Pending
4762,2023-02-22 00:00:00,78,Plastic,282.177,Rejected
4763,2023-09-15 00:00:00,24,Organic,243.423,Completed
4764,2023-06-12 00:00:00,97,Glass,125.379,Completed
4765,2023-11-08 00:00:00,27,Metal,93.843,Pending
4766,2023-08-09 00:00:00,98,Plastic,260.262,Completed
4767,2023-11-27 00:00:00,52,Organic,109.719,Completed
4768,2023-03-06 00:00:00,47,Plastic,417.825,Completed
4769,2023-02-23 00:00:00,64,Paper,113.004,Rejected
4770,2023-05-28 00:00:00,48,Metal,215.523,Rejected
4771,2023-05-18 00:00:00,51,Paper,281.223,Completed
4772,2023-05-21 00:00:00,52,Paper,407.655,Completed
4773,2023-03-27 00:00:00,40,Paper,190.692,Completed
4774,2023-11-18 00:00:00,26,Plastic,164.349,Completed
4775,2023-05-07 00:00:00,12,Paper,421.101,Completed
4776,2023-05-30 00:00:00,56,Paper,46.674,Rejected
4777,2023-01-19 00:00:00,38,Organic,163.476,Completed
4778,2023-09-05 00:00:00,71,Plastic,131.265,Completed
4779,2023-01-24 00:00:00,64,Organic,189.513,Rejected
4780,2023-04-23 00:00:00,92,Paper,176.562,Rejected
4781,2023-09-24 00:00:00,57,Metal,34.281,Completed
4782,2023-06-03 00:00:00,76,Glass,214.11,Completed
4783,2023-04-08 00:00:00,95,Paper,199.206,Pending
4784,2023-10-30 00:00:00,14,Plastic,337.077,Completed
4785,2023-10-26 00:00:00,80,Metal,63.855,Pending
4786,2023-10-02 00:00:00,24,Metal,436.077,Pending
4787,2023-08-06 00:00:00,81,Plastic,238.248,Pending
4788,2024-03-17 00:00:00,57,Metal,439.389,Rejected
4789,2024-01-31 00:00:00,73,Paper,41.877,Pending
4790,2023-03-21 00:00:00,66,Glass,206.073,Completed
4791,2023-06-24 00:00:00,65,Organic,158.31,Rejected
4792,2023-07-18 00:00:00,84,Metal,133.209,Rejected
4793,2023-07-29 00:00:00,61,Glass,89.991,Completed
4794,2023-09-18 00:00:00,69,Glass,9.711,Pending
4795,2023-04-27 00:00:00,26,Metal,236.358,Pending
4796,2023-10-01 00:00:00,48,Glass,9.36,Rejected
4797,2023-07-13 00:00:00,47,Organic,156.33,Completed
4798,2023-05-22 00:00:00,3,Paper,63.459,Pending
4799,2023-04-27 00:00:00,90,Plastic,212.706,Rejected
4800,2023-06-19 00:00:00,68,Metal,61.659,Pending
4801,2023-06-11 00:00:00,93,Organic,26.73,Rejected
4802,2023-08-24 00:00:00,93,Plastic,91.044,Completed
4803,2023-10-10 00:00:00,26,Paper,199.674,Completed
4804,2024-01-22 00:00:00,57,Plastic,143.541,Pending
4805,2023-02-01 00:00:00,77,Organic,77.787,Pending
4806,2023-08-08 00:00:00,62,Metal,164.592,Completed
4807,2024-01-04 00:00:00,66,Paper,375.732,Completed
4808,2023-12-29 00:00:00,79,Paper,338.904,Pending
4809,2023-04-27 00:00:00,47,Plastic,28.053,Completed
4810,2023-06-10 00:00:00,38,Plastic,36.828,Completed
4811,2024-03-20 00:00:00,15,Paper,427.995,Rejected
4812,2024-03-02 00:00:00,88,Metal,32.787,Completed
4813,2023-02-21 00:00:00,1,Plastic,388.683,Pending
4814,2023-11-07 00:00:00,32,Glass,192.699,Pending
4815,2023-04-11 00:00:00,75,Organic,345.978,Completed
4816,2023-11-11 00:00:00,58,Plastic,79.731,Rejected
4817,2023-11-10 00:00:00,37,Organic,388.026,Rejected
4818,2023-09-08 00:00:00,50,Plastic,190.089,Pending
4819,2023-11-03 00:00:00,21,Plastic,159.858,Pending
4820,2023-01-14 00:00:00,68,Organic,413.487,Completed
4821,2024-01-18 00:00:00,76,Glass,411.435,Completed
4822,2023-10-25 00:00:00,7,Paper,138.546,Pending
4823,2024-03-12 00:00:00,60,Paper,254.898,Completed
4824,2023-07-02 00:00:00,37,Metal,29.655,Completed
4825,2024-01-01 00:00:00,20,Organic,263.421,Pending
4826,2024-01-01 00:00:00,85,Organic,317.358,Rejected
4827,2024-03-01 00:00:00,69,Organic,200.205,Rejected
4828,2023-06-01 00:00:00,35,Metal,397.071,Completed
4829,2023-06-22 00:00:00,73,Plastic,434.241,Rejected
4830,2024-03-22 00:00:00,15,Metal,312.885,Pending
4831,2023-06-08 00:00:00,32,Glass,35.991,Completed
4832,2023-03-28 00:00:00,57,Plastic,247.23,Completed
4833,2023-04-21 00:00:00,58,Metal,165.303,Completed
4834,2024-02-25 00:00:00,26,Paper,349.146,Pending
4835,2023-07-25 00:00:00,52,Plastic,278.1,Rejected
4836,2023-06-15 00:00:00,9,Paper,387.684,Completed
4837,2023-06-28 00:00:00,17,Glass,388.197,Completed
4838,2023-10-18 00:00:00,25,Plastic,76.419,Completed
4839,2023-05-20 00:00:00,84,Paper,381.006,Pending
4840,2023-11-17 00:00:00,5,Metal,446.868,Completed
4841,2023-04-25 00:00:00,71,Paper,407.394,Rejected
4842,2023-09-24 00:00:00,61,Metal,209.259,Rejected
4843,2023-01-21 00:00:00,10,Paper,49.716,Rejected
4844,2023-08-16 00:00:00,5,Organic,262.665,Completed
4845,2023-05-14 00:00:00,31,Metal,164.961,Completed
4846,2023-06-17 00:00:00,87,Organic,206.343,Pending
4847,2023-12-03 00:00:00,3,Metal,41.193,Completed
4848,2023-11-29 00:00:00,35,Plastic,350.928,Pending
4849,2023-09-02 00:00:00,15,Glass,317.925,Pending
4850,2023-12-22 00:00:00,23,Organic,40.023,Completed
4851,2023-07-11 00:00:00,42,Organic,339.417,Pending
4852,2023-01-16 00:00:00,54,Plastic,183.537,Rejected
4853,2023-01-16 00:00:00,8,Paper,122.247,Pending
4854,2023-06-01 00:00:00,89,Organic,84.15,Pending
4855,2023-09-11 00:00:00,92,Plastic,226.206,Rejected
4856,2024-02-11 00:00:00,1,Plastic,146.268,Completed
4857,2024-02-11 00:00:00,55,Organic,435.987,Pending
4858,2023-11-29 00:00:00,74,Paper,311.364,Rejected
4859,2023-12-21 00:00:00,81,Metal,406.314,Rejected
4860,2023-05-11 00:00:00,21,Metal,180.396,Completed
4861,2023-12-11 00:00:00,32,Metal,137.223,Rejected
4862,2023-12-26 00:00:00,78,Metal,20.322,Completed
4863,2024-02-27 00:00:00,14,Paper,161.325,Pending
4864,2023-10-12 00:00:00,85,Metal,309.969,Rejected
4865,2023-09-21 00:00:00,12,Glass,441.801,Pending
4866,2023-06-22 00:00:00,65,Metal,224.973,Rejected
4867,2023-05-22 00:00:00,9,Metal,188.388,Rejected
4868,2023-07-19 00:00:00,39,Plastic,337.14,Completed
4869,2024-01-09 00:00:00,95,Plastic,265.797,Rejected
4870,2023-05-24 00:00:00,22,Metal,105.831,Completed
4871,2023-11-10 00:00:00,88,Glass,142.344,Completed
4872,2023-08-28 00:00:00,68,Glass,363.906,Pending
4873,2024-01-25 00:00:00,67,Metal,195.084,Pending
4874,2024-01-11 00:00:00,15,Organic,132.399,Completed
4875,2023-02-12 00:00:00,6,Glass,34.686,Rejected
4876,2023-11-05 00:00:00,65,Paper,231.678,Pending
4877,2024-01-01 00:00:00,48,Organic,275.751,Completed
4878,2023-10-02 00:00:00,89,Organic,198.891,Rejected
4879,2023-06-18 00:00:00,87,Paper,155.151,Pending
4880,2024-03-08 00:00:00,35,Metal,299.898,Rejected
4881,2023-08-29 00:00:00,95,Plastic,94.23,Completed
4882,2023-05-03 00:00:00,75,Glass,151.533,Completed
4883,2023-01-20 00:00:00,98,Paper,238.365,Rejected
4884,2024-02-05 00:00:00,71,Glass,155.16,Completed
4885,2023-05-12 00:00:00,84,Glass,383.607,Rejected
4886,2023-01-07 00:00:00,4,Plastic,73.746,Rejected
4887,2023-01-14 00:00:00,81,Metal,314.388,Pending
4888,2023-04-08 00:00:00,83,Paper,426.465,Completed
4889,2023-11-28 00:00:00,83,Organic,153.891,Rejected
4890,2024-02-29 00:00:00,71,Plastic,166.563,Completed
4891,2023-11-16 00:00:00,80,Plastic,132.399,Pending
4892,2024-03-03 00:00:00,97,Metal,19.539,Pending
4893,2023-11-27 00:00:00,29,Organic,111.879,Pending
4894,2023-04-23 00:00:00,100,Plastic,101.376,Rejected
4895,2023-07-31 00:00:00,51,Plastic,300.186,Completed
4896,2023-11-06 00:00:00,30,Organic,433.107,Completed
4897,2023-12-14 00:00:00,88,Plastic,31.455,Pending
4898,2023-02-19 00:00:00,66,Metal,231.453,Pending
4899,2023-08-25 00:00:00,80,Glass,151.821,Pending
4900,2023-12-13 00:00:00,7,Glass,326.358,Completed
4901,2023-09-26 00:00:00,48,Organic,235.62,Completed
4902,2023-03-01 00:00:00,24,Organic,136.494,Rejected
4903,2023-12-27 00:00:00,34,Organic,374.463,Completed
4904,2023-09-11 00:00:00,20,Metal,333.918,Pending
4905,2023-12-15 00:00:00,71,Glass,264.735,Pending
4906,2023-07-17 00:00:00,12,Paper,363.024,Completed
4907,2023-05-20 00:00:00,52,Metal,262.161,Pending
4908,2023-04-03 00:00:00,58,Glass,362.898,Completed
4909,2023-09-28 00:00:00,95,Organic,208.476,Rejected
4910,2023-01-09 00:00:00,19,Paper,323.928,Pending
4911,2024-02-12 00:00:00,33,Glass,431.613,Pending
4912,2023-12-08 00:00:00,65,Organic,170.622,Pending
4913,2023-01-19 00:00:00,46,Metal,318.546,Pending
4914,2023-07-09 00:00:00,86,Organic,417.888,Completed
4915,2023-12-03 00:00:00,7,Paper,258.066,Rejected
4916,2023-09-27 00:00:00,71,Metal,80.955,Pending
4917,2023-04-24 00:00:00,35,Organic,404.253,Rejected
4918,2023-09-26 00:00:00,80,Metal,426.348,Completed
4919,2023-04-29 00:00:00,25,Organic,271.161,Rejected
4920,2023-01-06 00:00:00,32,Plastic,158.4,Completed
4921,2023-12-02 00:00:00,2,Paper,253.728,Completed
4922,2023-08-14 00:00:00,89,Plastic,110.853,Pending
4923,2023-11-01 00:00:00,4,Organic,425.457,Completed
4924,2023-08-25 00:00:00,26,Paper,69.246,Rejected
4925,2023-01-07 00:00:00,2,Paper,445.383,Completed
4926,2023-07-08 00:00:00,96,Metal,155.682,Rejected
4927,2023-06-24 00:00:00,77,Glass,338.517,Pending
4928,2024-03-10 00:00:00,77,Glass,245.376,Completed
4929,2023-04-26 00:00:00,31,Glass,108.567,Completed
