module,user_id,completion_percentage,last_updated,compliance_score
segregation,83,51.04,2023-08-17 00:00:00,80.63
inward,72,68.34,2023-07-08 00:00:00,88.13
dispatch,98,84.26,2023-08-13 00:00:00,82.68
dispatch,71,52.88,2023-07-11 00:00:00,97.42
inward,69,95.12,2023-01-29 00:00:00,72.51
inward,43,98.6,2023-04-10 00:00:00,94.23
segregation,32,56.55,2023-10-15 00:00:00,93.94
segregation,38,68.13,2023-10-07 00:00:00,97.13
dispatch,23,95.05,2023-06-22 00:00:00,73.25
baling,33,84.71,2023-08-09 00:00:00,80.38
dispatch,82,65.25,2023-10-07 00:00:00,78.84
inward,83,82.72,2023-07-27 00:00:00,73.86
dispatch,20,97,2023-02-10 00:00:00,90.36
dispatch,21,72.4,2023-07-03 00:00:00,84.39
dispatch,64,88.14,2023-09-28 00:00:00,74.51
inward,69,91.89,2023-04-22 00:00:00,93.88
dispatch,76,51.84,2023-11-27 00:00:00,78.02
inward,41,84.89,2023-08-19 00:00:00,88.71
segregation,93,91.67,2023-03-12 00:00:00,95.33
inward,29,71.67,2023-03-15 00:00:00,92.67
baling,100,89.36,2023-01-20 00:00:00,91.11
inward,48,65.81,2023-02-01 00:00:00,99.96
baling,67,74.67,2024-02-29 00:00:00,83.69
inward,20,77.81,2023-04-01 00:00:00,82.89
inward,62,73.22,2023-01-25 00:00:00,77.17
dispatch,24,79.4,2023-11-16 00:00:00,84.9
inward,33,77.37,2023-06-14 00:00:00,77.52
segregation,90,51.41,2023-12-09 00:00:00,77.62
baling,79,71.42,2023-02-20 00:00:00,70.44
segregation,8,95.29,2023-03-13 00:00:00,94.42
inward,22,81.6,2023-07-20 00:00:00,90.77
segregation,49,52.8,2023-01-12 00:00:00,75.66
inward,78,55.85,2023-02-18 00:00:00,74.99
baling,64,82.97,2023-06-09 00:00:00,89.99
segregation,63,79.28,2023-02-20 00:00:00,89.05
inward,16,57.8,2023-05-02 00:00:00,92.8
dispatch,16,62.75,2023-05-30 00:00:00,75.46
baling,7,56.37,2023-11-08 00:00:00,75.35
dispatch,54,67.45,2024-02-20 00:00:00,82.38
segregation,94,58.48,2023-01-23 00:00:00,71.08
dispatch,31,75.32,2023-12-21 00:00:00,86.45
inward,90,81.34,2023-06-01 00:00:00,99.41
inward,68,65.46,2023-04-14 00:00:00,82.7
inward,77,51.11,2023-02-02 00:00:00,71.7
inward,30,73.42,2023-04-18 00:00:00,82.07
inward,89,71.18,2023-08-29 00:00:00,82.22
segregation,75,83.03,2023-09-26 00:00:00,89.74
baling,16,94.64,2023-10-13 00:00:00,86.8
inward,72,55.59,2023-08-13 00:00:00,75.79
segregation,2,62.24,2023-06-14 00:00:00,84.41
dispatch,55,91.95,2023-04-02 00:00:00,90.57
segregation,70,75.77,2023-02-05 00:00:00,79.86
dispatch,43,75.25,2023-09-01 00:00:00,79.65
dispatch,13,63.43,2023-11-18 00:00:00,91.89
inward,9,54.01,2023-04-22 00:00:00,74.58
baling,84,86.91,2023-02-06 00:00:00,99.28
inward,6,54.85,2023-11-13 00:00:00,72.2
inward,56,63.49,2023-05-09 00:00:00,80.08
inward,12,68.19,2024-01-31 00:00:00,71.76
baling,78,92.66,2023-04-08 00:00:00,83.7
baling,3,76.8,2023-12-27 00:00:00,79.28
dispatch,84,50.78,2023-05-21 00:00:00,84.82
inward,93,95.56,2023-08-06 00:00:00,97.35
inward,76,88.87,2023-08-16 00:00:00,96.99
inward,20,67.26,2023-01-30 00:00:00,95.98
baling,41,68.35,2024-01-09 00:00:00,77.12
baling,92,89.64,2023-11-01 00:00:00,80.65
dispatch,38,55.61,2023-06-30 00:00:00,93.32
inward,100,65.52,2024-02-13 00:00:00,74.17
segregation,66,79.66,2023-11-26 00:00:00,70.31
dispatch,83,88.98,2024-02-28 00:00:00,70.77
dispatch,78,68.77,2024-01-18 00:00:00,78.63
baling,11,87.12,2023-10-18 00:00:00,88.79
segregation,56,93.8,2023-09-10 00:00:00,82.92
dispatch,81,86.07,2024-03-20 00:00:00,72.84
baling,79,75.03,2023-08-22 00:00:00,94.12
segregation,69,99.42,2023-06-13 00:00:00,96.34
dispatch,6,72.81,2024-01-22 00:00:00,92.07
segregation,100,72.02,2023-05-10 00:00:00,91.58
segregation,87,66.81,2024-02-21 00:00:00,74.4
segregation,30,50.67,2023-11-25 00:00:00,84.2
inward,88,62.93,2023-07-07 00:00:00,99.8
baling,45,57.68,2023-02-13 00:00:00,81.49
dispatch,74,89.63,2023-06-24 00:00:00,92.71
segregation,26,98.17,2023-10-11 00:00:00,98.8
baling,22,71.55,2023-07-26 00:00:00,98.44
inward,48,57.73,2024-03-19 00:00:00,93.05
baling,39,51.97,2023-04-02 00:00:00,99.58
inward,15,90.54,2023-12-01 00:00:00,76.2
dispatch,15,72.92,2024-03-05 00:00:00,74.48
dispatch,38,67.2,2024-03-19 00:00:00,78.52
segregation,52,53.79,2023-06-08 00:00:00,77.69
segregation,15,88.53,2023-02-01 00:00:00,96.06
segregation,76,54.39,2023-02-06 00:00:00,79.49
dispatch,19,58.78,2023-06-06 00:00:00,79.82
inward,76,77.06,2023-09-15 00:00:00,86.47
dispatch,17,86.96,2023-09-22 00:00:00,72.05
segregation,11,75.59,2023-06-24 00:00:00,96.26
dispatch,66,78.62,2024-02-06 00:00:00,80.14
baling,64,93.12,2023-11-22 00:00:00,90.89
inward,86,63.53,2023-12-10 00:00:00,88.17
dispatch,3,58.85,2023-04-28 00:00:00,79.25
segregation,13,83.01,2023-02-07 00:00:00,80.21
segregation,7,79.83,2023-09-10 00:00:00,79.29
inward,64,94.29,2023-06-21 00:00:00,92.79
segregation,21,57.3,2023-03-05 00:00:00,87.46
inward,32,93.96,2024-01-23 00:00:00,84.86
segregation,85,91.49,2023-04-09 00:00:00,84.55
inward,70,90.88,2023-02-27 00:00:00,82.81
segregation,13,81.13,2024-01-12 00:00:00,94.62
baling,32,95.5,2023-09-14 00:00:00,96.84
inward,58,92.21,2024-01-13 00:00:00,83.95
segregation,73,90.26,2023-01-15 00:00:00,78.22
segregation,49,99.65,2023-12-12 00:00:00,93.94
segregation,9,84.8,2023-10-24 00:00:00,88.35
inward,74,60.09,2024-02-12 00:00:00,86.95
segregation,29,70.96,2023-11-06 00:00:00,91.66
dispatch,59,75.24,2023-11-27 00:00:00,93.81
inward,39,72.35,2023-03-22 00:00:00,80.48
dispatch,50,95.33,2023-10-15 00:00:00,74.84
dispatch,54,86.75,2023-03-19 00:00:00,99.9
inward,35,70.17,2023-10-22 00:00:00,93.81
inward,17,92.4,2023-11-09 00:00:00,96.89
dispatch,4,57.21,2023-03-08 00:00:00,84.77
segregation,40,87.49,2023-03-02 00:00:00,80.57
inward,31,76.62,2023-03-26 00:00:00,94.1
segregation,60,94.51,2024-02-04 00:00:00,85.94
inward,15,53.31,2023-12-20 00:00:00,98.22
inward,76,63.05,2023-07-07 00:00:00,97.4
baling,73,81.21,2023-07-24 00:00:00,78.28
dispatch,23,89.52,2023-08-30 00:00:00,78.51
baling,36,55.48,2023-08-08 00:00:00,73.59
baling,12,82.17,2023-03-11 00:00:00,71.12
segregation,57,94.99,2024-02-22 00:00:00,94.68
baling,26,99.43,2023-05-12 00:00:00,72.35
segregation,74,69.73,2023-10-03 00:00:00,84.96
segregation,58,55.71,2023-03-11 00:00:00,94.42
dispatch,67,63.91,2023-08-30 00:00:00,94.62
dispatch,65,95.33,2023-12-10 00:00:00,91.99
dispatch,78,98.73,2023-12-29 00:00:00,76.31
dispatch,60,67.84,2023-12-20 00:00:00,87.94
segregation,71,73.92,2023-06-02 00:00:00,99.1
baling,17,51.9,2023-05-12 00:00:00,82.1
inward,60,69.21,2023-06-22 00:00:00,91.35
dispatch,59,90.26,2023-08-07 00:00:00,88.41
inward,59,70.89,2023-04-18 00:00:00,81.15
baling,13,83.06,2023-05-04 00:00:00,71.15
dispatch,53,74.58,2023-10-23 00:00:00,71.78
inward,89,76.48,2023-07-08 00:00:00,87.26
segregation,4,68.9,2023-11-27 00:00:00,88.62
segregation,52,69.21,2023-04-15 00:00:00,71.38
baling,55,93.48,2023-04-16 00:00:00,94.13
inward,83,79.18,2023-12-21 00:00:00,88.63
dispatch,71,99.45,2023-12-26 00:00:00,86.1
dispatch,65,64.26,2023-06-11 00:00:00,78.32
segregation,20,87.97,2023-08-20 00:00:00,70.36
baling,57,76.02,2023-10-28 00:00:00,93.22
inward,42,60.51,2023-06-15 00:00:00,97.18
dispatch,15,63.51,2023-12-21 00:00:00,79.4
segregation,33,61.43,2023-10-28 00:00:00,87.86
inward,13,98.36,2023-03-09 00:00:00,83.28
dispatch,22,89.16,2023-04-05 00:00:00,77.47
baling,38,54.24,2023-12-28 00:00:00,89.93
dispatch,36,85.83,2023-01-07 00:00:00,92.71
segregation,4,95.53,2023-08-03 00:00:00,70.38
baling,18,50.64,2023-01-14 00:00:00,91.2
segregation,7,58.47,2023-10-21 00:00:00,87.69
dispatch,49,85.62,2023-07-18 00:00:00,78.87
inward,45,78.95,2023-06-17 00:00:00,78.04
baling,22,90.93,2023-08-10 00:00:00,82.77
segregation,34,65.63,2024-01-04 00:00:00,76.16
baling,58,67.48,2023-01-03 00:00:00,81.46
segregation,8,75.9,2024-01-22 00:00:00,81.35
baling,36,80.55,2023-12-13 00:00:00,72.31
inward,22,58.9,2023-05-09 00:00:00,83.27
segregation,80,92.34,2023-09-28 00:00:00,82.28
segregation,97,84.9,2023-06-04 00:00:00,72.84
inward,47,69.35,2023-03-03 00:00:00,83.26
dispatch,8,50.13,2023-05-18 00:00:00,95.7
baling,36,92.96,2023-01-03 00:00:00,72.38
inward,45,70.19,2023-06-04 00:00:00,95.9
segregation,82,84.91,2023-11-16 00:00:00,91.49
segregation,36,82.2,2023-09-28 00:00:00,71.76
inward,95,51.3,2023-05-28 00:00:00,91.23
dispatch,20,62.03,2023-03-04 00:00:00,70.23
baling,57,90.51,2024-02-17 00:00:00,76.34
dispatch,96,65.6,2024-03-09 00:00:00,77.76
segregation,24,89.22,2024-02-09 00:00:00,97.88
inward,86,92.74,2023-07-09 00:00:00,93.37
inward,74,89.94,2023-09-16 00:00:00,90.43
baling,42,91.49,2023-01-04 00:00:00,78.52
baling,52,89.91,2023-01-05 00:00:00,80.63
dispatch,86,53.47,2024-03-15 00:00:00,92.77
inward,47,54.2,2023-05-26 00:00:00,80.66
baling,70,90.27,2023-11-29 00:00:00,84.38
dispatch,51,73.78,2023-07-12 00:00:00,83.46
baling,56,66.72,2023-06-21 00:00:00,82.07
baling,67,56.89,2023-11-04 00:00:00,72.58
baling,41,71.89,2024-03-20 00:00:00,97.24
baling,80,57.55,2023-11-28 00:00:00,80.28
baling,92,88,2023-05-21 00:00:00,81.39
dispatch,86,62.31,2023-09-24 00:00:00,77.49
baling,60,59.26,2024-01-30 00:00:00,80.17
baling,81,94.92,2023-02-06 00:00:00,89.09
inward,46,80.42,2023-02-08 00:00:00,95.4
inward,42,84.47,2024-01-17 00:00:00,93.71
inward,9,69.7,2023-03-25 00:00:00,81.22
dispatch,89,50.88,2023-02-12 00:00:00,78.79
inward,35,99.31,2023-07-29 00:00:00,94.21
dispatch,42,96.95,2023-06-27 00:00:00,84.4
dispatch,10,83.4,2023-08-24 00:00:00,95.13
inward,7,68.61,2023-09-22 00:00:00,95.4
inward,9,61.62,2023-05-10 00:00:00,88.55
segregation,85,85.15,2024-02-24 00:00:00,81.88
segregation,94,73.92,2023-04-25 00:00:00,98.1
segregation,85,79.88,2023-09-23 00:00:00,72.52
inward,73,95.31,2024-01-15 00:00:00,92.05
baling,100,64.68,2023-02-02 00:00:00,71.33
segregation,48,59.39,2023-07-10 00:00:00,88.7
baling,64,62.61,2023-11-23 00:00:00,73.26
dispatch,9,57.69,2023-04-03 00:00:00,93.65
inward,86,83.65,2023-01-15 00:00:00,95.46
inward,91,75.83,2023-03-08 00:00:00,83.06
dispatch,35,88.37,2023-09-11 00:00:00,70.46
inward,4,98.59,2023-10-24 00:00:00,82.04
dispatch,52,63.26,2023-01-26 00:00:00,96.46
inward,35,69.4,2023-04-28 00:00:00,73.61
baling,10,91.95,2023-05-23 00:00:00,83.23
segregation,69,93.52,2023-09-10 00:00:00,91.65
segregation,68,84.63,2023-10-19 00:00:00,90.83
baling,24,92.8,2024-01-01 00:00:00,84.72
inward,42,68.77,2023-06-28 00:00:00,77.85
baling,47,73.4,2023-11-18 00:00:00,95.71
baling,66,92.85,2024-02-06 00:00:00,76.36
baling,96,51.59,2023-08-18 00:00:00,98.39
inward,70,55.14,2023-11-24 00:00:00,83.17
dispatch,43,59.93,2024-02-03 00:00:00,90.71
dispatch,79,62.64,2023-10-05 00:00:00,97.45
segregation,91,68.75,2023-09-20 00:00:00,82.56
dispatch,73,95.71,2023-10-29 00:00:00,73.69
segregation,50,99.53,2023-10-06 00:00:00,84.61
inward,71,61.66,2023-05-07 00:00:00,83.31
inward,52,58.99,2023-02-05 00:00:00,95.83
segregation,65,57,2023-12-11 00:00:00,92.74
baling,84,58.7,2023-02-22 00:00:00,75.39
dispatch,50,95.55,2023-09-01 00:00:00,99.07
segregation,37,77.41,2023-05-08 00:00:00,94.88
baling,74,93.61,2023-03-01 00:00:00,85.57
baling,33,56.32,2023-09-25 00:00:00,97.58
dispatch,80,67.08,2023-08-08 00:00:00,86.6
dispatch,64,68.86,2023-03-14 00:00:00,80.52
baling,82,72.33,2023-03-12 00:00:00,84.92
segregation,44,79.64,2024-03-09 00:00:00,87.49
baling,57,59.72,2023-10-22 00:00:00,95.08
inward,80,94.09,2023-03-29 00:00:00,81.24
dispatch,80,90.83,2023-03-01 00:00:00,76.56
dispatch,92,90.3,2024-01-01 00:00:00,74.98
baling,69,74.09,2023-11-04 00:00:00,88.68
segregation,100,96.97,2024-02-08 00:00:00,72.71
dispatch,34,90.18,2023-07-09 00:00:00,72.05
segregation,72,86.95,2023-08-24 00:00:00,96.29
baling,49,52.69,2024-01-20 00:00:00,81.73
dispatch,64,59.81,2023-05-12 00:00:00,84.95
baling,44,58.22,2023-05-13 00:00:00,73.49
baling,11,89.72,2023-12-23 00:00:00,90.26
inward,12,70.14,2023-03-30 00:00:00,70.57
dispatch,16,52.88,2023-10-23 00:00:00,71.58
segregation,17,67.21,2023-03-25 00:00:00,74.48
dispatch,97,87.24,2023-10-06 00:00:00,78.64
baling,56,95.01,2023-07-30 00:00:00,70.55
dispatch,19,63.86,2023-03-16 00:00:00,79.66
dispatch,70,69.27,2023-11-16 00:00:00,99.84
baling,95,68.17,2023-01-03 00:00:00,82.48
inward,49,55.95,2023-05-26 00:00:00,90.87
segregation,99,56.31,2023-02-07 00:00:00,85.63
segregation,49,57.22,2023-06-01 00:00:00,92.01
baling,6,74.84,2023-11-03 00:00:00,72.09
baling,95,72.49,2023-02-18 00:00:00,95.65
baling,76,93.49,2023-09-21 00:00:00,84.74
baling,4,50.09,2024-03-16 00:00:00,95.69
segregation,15,97.28,2023-04-30 00:00:00,86.27
segregation,6,66.26,2023-04-30 00:00:00,73.47
segregation,52,91.74,2023-11-26 00:00:00,91.17
baling,2,97.81,2024-02-09 00:00:00,82.73
dispatch,10,74.74,2023-11-12 00:00:00,73.5
dispatch,62,90.44,2023-02-24 00:00:00,81.47
inward,4,62.11,2024-03-12 00:00:00,99.83
dispatch,65,73.34,2023-12-08 00:00:00,72.56
dispatch,79,87.13,2024-02-07 00:00:00,97.01
segregation,44,52.25,2024-01-04 00:00:00,71.69
segregation,14,87.03,2023-05-03 00:00:00,95.1
segregation,19,99.97,2023-11-08 00:00:00,78.34
inward,40,84.54,2023-02-03 00:00:00,91.14
inward,79,96.88,2023-05-05 00:00:00,93.42
segregation,27,82.95,2023-09-05 00:00:00,77.22
segregation,93,59.49,2023-07-26 00:00:00,79.25
baling,40,73.86,2023-06-12 00:00:00,94.92
dispatch,46,79.96,2024-03-14 00:00:00,97.06
segregation,75,58.19,2023-12-12 00:00:00,98.89
baling,22,77.94,2023-06-15 00:00:00,82.35
inward,93,66.61,2023-06-20 00:00:00,73.68
inward,83,68.73,2023-03-17 00:00:00,94.06
inward,63,79.22,2023-02-18 00:00:00,87.22
dispatch,72,92.47,2023-08-24 00:00:00,83.39
inward,48,70.57,2024-02-17 00:00:00,79.23
dispatch,3,95.05,2024-01-22 00:00:00,98.52
inward,6,63.86,2023-10-14 00:00:00,72.73
dispatch,47,88.45,2024-03-21 00:00:00,94.71
baling,63,62.99,2023-10-14 00:00:00,90.33
baling,8,86.32,2023-06-14 00:00:00,99.52
inward,58,65.46,2024-03-07 00:00:00,73.95
segregation,92,60.5,2023-05-08 00:00:00,89.79
dispatch,92,95.17,2023-07-09 00:00:00,70.86
dispatch,2,59.36,2023-01-23 00:00:00,95.17
inward,34,61.88,2023-01-30 00:00:00,72.38
inward,88,85.79,2023-12-02 00:00:00,84.57
inward,44,87.52,2023-09-28 00:00:00,75.36
dispatch,15,92.33,2024-02-17 00:00:00,78.73
baling,39,92.75,2023-12-05 00:00:00,89.84
segregation,13,55.86,2023-04-08 00:00:00,88.43
baling,57,94.44,2023-09-25 00:00:00,96.48
segregation,50,63.54,2024-02-25 00:00:00,70.43
dispatch,35,97.03,2023-08-15 00:00:00,85.1
baling,89,89.17,2024-02-12 00:00:00,86.94
segregation,41,59.57,2023-02-12 00:00:00,79.64
inward,79,87.24,2023-08-18 00:00:00,85.92
segregation,87,68.15,2023-08-28 00:00:00,89.93
segregation,93,56.85,2023-11-30 00:00:00,89.97
segregation,45,51.31,2023-05-24 00:00:00,89.71
segregation,56,85.27,2023-08-10 00:00:00,75.97
segregation,41,68.72,2023-09-27 00:00:00,82.09
segregation,61,84.48,2023-06-11 00:00:00,70.2
baling,20,96.1,2023-09-14 00:00:00,74.34
baling,28,82.6,2023-09-16 00:00:00,98.74
inward,14,71.1,2023-05-29 00:00:00,73.92
segregation,65,70.71,2024-02-22 00:00:00,73.88
dispatch,81,51.58,2023-07-25 00:00:00,75.16
segregation,97,51.23,2023-05-22 00:00:00,77.08
segregation,77,88.01,2023-12-23 00:00:00,96.39
inward,56,81.69,2023-08-02 00:00:00,71.1
dispatch,68,63.86,2023-11-20 00:00:00,70.35
inward,100,62.18,2023-04-16 00:00:00,80.8
inward,41,80.67,2023-11-24 00:00:00,70.79
inward,33,91.74,2023-03-31 00:00:00,90.54
inward,28,55.99,2023-03-25 00:00:00,75.19
inward,75,66.52,2024-01-10 00:00:00,82.79
baling,97,56.6,2023-07-27 00:00:00,72.42
dispatch,58,88.17,2023-06-07 00:00:00,93.53
dispatch,74,89.45,2024-02-04 00:00:00,74.84
baling,23,53.71,2023-03-28 00:00:00,74.8
baling,75,61.89,2023-04-30 00:00:00,85.59
dispatch,81,76.86,2023-02-28 00:00:00,71.97
inward,90,78.87,2023-03-18 00:00:00,88.71
inward,47,84.5,2024-01-16 00:00:00,93.41
dispatch,100,93.15,2023-05-29 00:00:00,75.39
inward,82,77.3,2023-03-30 00:00:00,70.92
segregation,20,73.94,2023-10-11 00:00:00,75.99
inward,69,98.2,2023-06-24 00:00:00,79.76
segregation,15,60.41,2024-02-17 00:00:00,94.6
dispatch,67,58.88,2023-04-27 00:00:00,85.56
segregation,97,96.67,2024-03-08 00:00:00,72.21
baling,36,63.28,2023-08-03 00:00:00,76.18
segregation,92,51.9,2023-12-16 00:00:00,81.81
dispatch,92,76.49,2023-11-28 00:00:00,87.59
dispatch,52,59.45,2023-05-23 00:00:00,97.15
inward,48,85.96,2023-01-31 00:00:00,92.45
baling,54,68.12,2024-01-14 00:00:00,73.24
segregation,15,86.32,2023-07-22 00:00:00,91.06
baling,43,56.94,2024-01-07 00:00:00,72.68
dispatch,1,86.33,2023-07-23 00:00:00,76.51
dispatch,9,66.93,2023-01-07 00:00:00,80.22
inward,5,58.12,2023-10-31 00:00:00,84.74
dispatch,3,63.25,2023-11-06 00:00:00,82.08
inward,100,90.75,2024-03-18 00:00:00,90.62
segregation,25,93.09,2023-01-21 00:00:00,71.86
baling,22,86.92,2023-10-18 00:00:00,72.49
baling,89,93.99,2023-01-30 00:00:00,99.72
segregation,4,86.86,2024-02-28 00:00:00,85.12
inward,2,50.17,2023-03-06 00:00:00,73.51
baling,96,55.77,2024-01-27 00:00:00,84.19
inward,17,53.83,2023-09-26 00:00:00,97.04
baling,55,79.01,2023-09-28 00:00:00,99.65
segregation,84,91.04,2023-09-22 00:00:00,81.9
baling,68,98.7,2023-02-18 00:00:00,89.34
inward,79,77.5,2023-05-31 00:00:00,98.94
inward,24,58.89,2024-01-12 00:00:00,93.07
baling,43,99.24,2023-07-02 00:00:00,95.71
dispatch,47,98.77,2023-07-16 00:00:00,80.63
dispatch,33,89.24,2023-07-10 00:00:00,78.97
inward,14,62.92,2024-02-24 00:00:00,70.08
inward,95,98.26,2023-08-11 00:00:00,80.02
baling,57,52.42,2023-04-03 00:00:00,93.02
baling,54,69.38,2024-02-20 00:00:00,83.29
dispatch,68,94.65,2023-11-24 00:00:00,89.11
segregation,69,58.25,2023-01-11 00:00:00,70.93
baling,84,67.44,2023-07-17 00:00:00,75.44
dispatch,80,71.15,2023-03-12 00:00:00,94.93
inward,72,94,2023-01-11 00:00:00,75.45
segregation,56,74.76,2023-08-08 00:00:00,90.44
baling,22,89.64,2023-07-03 00:00:00,85.05
dispatch,22,88.16,2024-03-25 00:00:00,70.42
baling,76,67.94,2023-08-21 00:00:00,73.35
baling,91,83.79,2023-10-12 00:00:00,90.65
inward,12,87.27,2023-08-17 00:00:00,85.72
baling,46,67.87,2023-05-10 00:00:00,90.44
dispatch,59,53.23,2023-11-03 00:00:00,89.02
segregation,95,56.39,2023-04-07 00:00:00,70.91
baling,17,90.85,2023-05-19 00:00:00,96.09
segregation,12,71.48,2023-06-22 00:00:00,81.18
baling,94,56.62,2023-11-04 00:00:00,86.6
segregation,20,82.58,2023-08-17 00:00:00,95.11
segregation,98,63.13,2023-03-07 00:00:00,76.44
dispatch,89,86.57,2024-01-20 00:00:00,97.77
dispatch,86,54.43,2024-01-10 00:00:00,98.54
dispatch,78,51.89,2023-04-20 00:00:00,78.98
baling,32,56.83,2023-08-24 00:00:00,93.7
baling,82,72.89,2023-11-15 00:00:00,79.8
inward,18,87.4,2023-01-28 00:00:00,71.78
baling,74,70.13,2024-03-08 00:00:00,93.83
baling,63,59.7,2024-03-14 00:00:00,71.35
baling,40,71.76,2023-08-27 00:00:00,79.72
segregation,69,83.43,2023-04-21 00:00:00,86.29
inward,98,72.44,2023-12-09 00:00:00,74.3
baling,23,97.32,2023-08-15 00:00:00,81.63
baling,71,96.33,2023-09-11 00:00:00,80.86
segregation,66,57.22,2023-05-28 00:00:00,77.6
segregation,91,80.69,2023-08-18 00:00:00,75.06
inward,32,67.24,2023-08-12 00:00:00,83.7
inward,52,78.32,2023-08-28 00:00:00,73.48
segregation,52,50.7,2023-09-18 00:00:00,80.15
dispatch,77,84.73,2023-05-06 00:00:00,80.81
baling,34,80.65,2023-06-14 00:00:00,84.25
baling,55,69.42,2023-12-01 00:00:00,96.21
inward,15,71.96,2023-03-01 00:00:00,95.74
dispatch,59,60.34,2024-02-07 00:00:00,93.02
baling,89,77.27,2023-12-26 00:00:00,88.13
segregation,71,53.78,2024-02-04 00:00:00,81.9
baling,35,93.84,2023-10-23 00:00:00,78.2
dispatch,1,52.9,2023-06-28 00:00:00,77.24
baling,84,96.11,2023-10-15 00:00:00,85.46
baling,50,57.08,2023-03-13 00:00:00,93.91
inward,22,66.3,2023-08-16 00:00:00,75.96
baling,55,83.97,2023-08-06 00:00:00,75.06
dispatch,48,51.91,2023-09-15 00:00:00,79.42
segregation,78,89.85,2023-09-27 00:00:00,73.18
dispatch,37,55.84,2023-06-24 00:00:00,91.02
segregation,73,86.78,2023-01-14 00:00:00,82.37
dispatch,4,58.64,2023-08-07 00:00:00,76.03
baling,30,70.74,2023-11-28 00:00:00,71.38
segregation,15,73.13,2023-07-09 00:00:00,76.36
inward,93,66.55,2024-01-28 00:00:00,93.99
dispatch,32,68.51,2023-08-07 00:00:00,74.66
segregation,14,57.1,2023-05-28 00:00:00,97.59
dispatch,65,95.94,2023-08-01 00:00:00,70.81
baling,3,54.69,2023-07-17 00:00:00,74.36
inward,67,67.73,2023-09-30 00:00:00,74.6
inward,56,74.34,2023-12-04 00:00:00,74.34
dispatch,78,65.72,2023-04-28 00:00:00,87.73
dispatch,62,54.97,2023-07-05 00:00:00,71.72
baling,56,82.84,2023-08-06 00:00:00,83.41
dispatch,63,68.98,2023-11-23 00:00:00,98.7
dispatch,74,67.86,2024-01-24 00:00:00,75.31
segregation,50,78.87,2024-01-14 00:00:00,99.76
dispatch,95,94.49,2024-02-02 00:00:00,95.61
baling,43,65.89,2023-12-27 00:00:00,75.63
inward,32,66.34,2023-02-06 00:00:00,72.03
baling,51,59.42,2023-07-14 00:00:00,88.6
baling,74,66.49,2023-10-25 00:00:00,94.36
segregation,8,56.24,2023-01-19 00:00:00,72.47
segregation,2,87,2024-01-26 00:00:00,81.86
baling,34,56.38,2023-08-11 00:00:00,92.42
inward,88,56.42,2023-03-13 00:00:00,81.21
segregation,91,58.69,2023-10-02 00:00:00,83.57
baling,12,55.14,2023-12-17 00:00:00,83.38
inward,22,78.11,2024-02-14 00:00:00,97.31
segregation,94,54.99,2023-12-07 00:00:00,99.26
segregation,56,69.25,2023-03-27 00:00:00,84.56
dispatch,70,52.88,2023-01-19 00:00:00,77.24
inward,97,99.2,2023-04-08 00:00:00,95.73
dispatch,10,59.32,2023-05-04 00:00:00,75.12
baling,96,69.17,2023-02-05 00:00:00,96.77
dispatch,65,52.85,2023-05-03 00:00:00,72.25
baling,14,95.55,2023-11-02 00:00:00,75.2
segregation,28,86.01,2024-01-18 00:00:00,87.52
inward,43,99.99,2023-02-05 00:00:00,83.23
baling,40,96.92,2023-07-02 00:00:00,98.48
inward,16,63.24,2023-01-06 00:00:00,91.03
segregation,89,85.88,2023-03-24 00:00:00,97.27
segregation,31,95.73,2023-12-02 00:00:00,93.47
inward,86,52.14,2023-01-18 00:00:00,96.45
segregation,32,76.03,2024-02-18 00:00:00,71.7
inward,57,97.5,2023-10-15 00:00:00,98.58
dispatch,37,98.36,2023-10-22 00:00:00,83.65
